row_id,datatype_value
97,FTCD_HUMAN
98,FUCO_HUMAN
99,FUCT1_HUMAN
100,FUMH_HUMAN
101,G6PC_HUMAN
102,G6PT1_HUMAN
103,GABT_HUMAN
104,GALK1_HUMAN
105,GAMT_HUMAN
106,GATA1_HUMAN
107,GATM_HUMAN
108,GCDH_HUMAN
109,GCH1_HUMAN
110,GDE_HUMAN
111,GGT1_HUMAN
112,GLCM_HUMAN
113,GLCTK_HUMAN
114,GLGB_HUMAN
115,GLNA_HUMAN
116,GLPK_HUMAN
117,GNA11_HUMAN
118,GNMT_HUMAN
119,GNPTA_HUMAN
120,GSHB_HUMAN
121,GTR1_HUMAN
122,GTR2_HUMAN
123,GYS2_HUMAN
124,HCD2_HUMAN
125,HCDH_HUMAN
126,HEM3_HUMAN
127,HEM4_HUMAN
128,HEMH_HUMAN
129,HEPC_HUMAN
130,HFE_HUMAN
131,HGD_HUMAN
132,HMGCL_HUMAN
133,HPPD_HUMAN
134,HPRT_HUMAN
135,HXK4_HUMAN
136,IDUA_HUMAN
137,IGF1_HUMAN
138,IVD_HUMAN
139,K2C5_HUMAN
140,KCNJ1_HUMAN
141,KIME_HUMAN
142,KITM_HUMAN
143,KPB1_HUMAN
144,KPB2_HUMAN
145,KPBB_HUMAN
146,KYNU_HUMAN
147,L2HDH_HUMAN
148,LBR_HUMAN
149,LCAT_HUMAN
150,LDHA_HUMAN
151,LDHB_HUMAN
152,LIAS_HUMAN
153,LICH_HUMAN
154,LIPC_HUMAN
155,LMF1_HUMAN
156,LMNA_HUMAN
157,LPIN1_HUMAN
158,MA1B1_HUMAN
159,MA2B1_HUMAN
160,MAGD2_HUMAN
161,MANBA_HUMAN
162,MCAT_HUMAN
163,MCCA_HUMAN
164,MCCB_HUMAN
165,METH_HUMAN
166,METK1_HUMAN
167,MMAC_HUMAN
168,MMAD_HUMAN
169,MMSA_HUMAN
170,MPI_HUMAN
171,MRP2_HUMAN
172,MTHR_HUMAN
173,MTP_HUMAN
174,MTRR_HUMAN
175,MYH2_HUMAN
176,NAGAB_HUMAN
177,NEU2_HUMAN
178,NLTP_HUMAN
179,NPC1_HUMAN
180,NSDHL_HUMAN
181,OAT_HUMAN
182,OCRL_HUMAN
183,ODB2_HUMAN
184,ODBA_HUMAN
185,ODBB_HUMAN
186,OPA1_HUMAN
187,PEO1_HUMAN
188,PFKAM_HUMAN
189,PGLT1_HUMAN
190,PGM1_HUMAN
191,PH4H_HUMAN
192,PHKG2_HUMAN
193,PHS_HUMAN
194,PIGA_HUMAN
195,PIGM_HUMAN
196,PIGN_HUMAN
197,PIGT_HUMAN
198,PLPL9_HUMAN
199,PMGT1_HUMAN
200,PMGT2_HUMAN
201,PNPO_HUMAN
202,POMT2_HUMAN
203,PPBT_HUMAN
204,PPGB_HUMAN
205,PPT1_HUMAN
206,PROD_HUMAN
207,PRPS1_HUMAN
208,PYGL_HUMAN
209,PYGM_HUMAN
210,RET_HUMAN
211,RGMC_HUMAN
212,RIR2B_HUMAN
213,RL11_HUMAN
214,RL35A_HUMAN
215,RL5_HUMAN
216,RM44_HUMAN
217,RNH1_HUMAN
218,RS10_HUMAN
219,RS17_HUMAN
220,RS19_HUMAN
221,RS24_HUMAN
222,RS26_HUMAN
223,RS7_HUMAN
224,S12A1_HUMAN
225,S12A3_HUMAN
226,S17A5_HUMAN
227,S19A3_HUMAN
228,S36A2_HUMAN
229,S39A4_HUMAN
230,S6A19_HUMAN
231,S6A20_HUMAN
232,SAP_HUMAN
233,SAR1B_HUMAN
234,SC5A1_HUMAN
235,SC5D_HUMAN
236,SG196_HUMAN
237,SGCA_HUMAN
238,SGCG_HUMAN
239,SIAT9_HUMAN
240,SPRE_HUMAN
241,SUCB1_HUMAN
242,SUCHY_HUMAN
243,SUMF1_HUMAN
244,SYDM_HUMAN
245,T23O_HUMAN
246,TAZ_HUMAN
247,TFR2_HUMAN
248,THIL_HUMAN
249,TIM14_HUMAN
250,TOP3A_HUMAN
251,TPP1_HUMAN
252,TRFE_HUMAN
253,TTPA_HUMAN
254,TXTP_HUMAN
255,TY3H_HUMAN
256,UD11_HUMAN
257,UROM_HUMAN
258,YLAT1_HUMAN
