row_id,datatype_value
72,A0A0S2Z4P8_HUMAN
73,A0A0S2Z4Q1_HUMAN
74,A0A0S2Z4Q7_HUMAN
75,A0A0S2Z4T8_HUMAN
76,A0A0S2Z502_HUMAN
77,A0A0S2Z580_HUMAN
78,A0A0S2Z597_HUMAN
79,A0A0S2Z5B3_HUMAN
80,A0A0S2Z5C5_HUMAN
81,A0A0S2Z5D6_HUMAN
82,A0A0S2Z5F2_HUMAN
83,A0A0S2Z5N8_HUMAN
84,A0A0S2Z5X1_HUMAN
85,A0A0S2Z652_HUMAN
86,A0A0S2Z693_HUMAN
87,A0A140VJI4_HUMAN
88,A0A140VJI7_HUMAN
89,A0A140VJJ9_HUMAN
90,A0A140VJL3_HUMAN
91,A0A140VJQ4_HUMAN
92,A0A140VJX1_HUMAN
93,A0A140VK13_HUMAN
94,A0A140VK19_HUMAN
95,A0A140VK24_HUMAN
96,A0A140VK29_HUMAN
97,A0A140VK76_HUMAN
98,A0A140VKA9_HUMAN
99,A0A140VKB3_HUMAN
100,A0A140VKE0_HUMAN
101,A0A1B0GTB8_HUMAN
102,A0A1W2PPR7_HUMAN
103,A0A1W2PQA9_HUMAN
104,A0A1X7RBF0_HUMAN
105,A0A1X7RBF7_HUMAN
106,A0A1X7RBG2_HUMAN
107,A0A1X7RBN5_HUMAN
108,A0A1X7RC16_HUMAN
109,A0A1X7RCR6_HUMAN
110,A0A2K4ZA02_HUMAN
111,A0A2R8Y4V4_HUMAN
112,A0A2R8Y6I1_HUMAN
113,A0A2R8Y746_HUMAN
114,A0A2R8Y849_HUMAN
115,A0A2R8Y891_HUMAN
116,A0A2X0TVZ9_HUMAN
117,A0A384MQX1_HUMAN
118,A0A384NPZ7_HUMAN
119,A0A384NY14_HUMAN
120,A0A384NY87_HUMAN
121,A0A3B3ISM6_HUMAN
122,A0A3B3ITJ2_HUMAN
123,A0A494C0C5_HUMAN
124,A0A499FJ53_HUMAN
125,A0A499FJN5_HUMAN
126,A0A5F9ZHJ0_HUMAN
127,A0A5F9ZHM4_HUMAN
128,A0PJA6_HUMAN
129,A1AT_HUMAN
130,A1LQE8_HUMAN
131,A1MA90_HUMAN
132,A2A3D8_HUMAN
133,A2A3E6_HUMAN
134,A2A3E7_HUMAN
135,A2A3E8_HUMAN
136,A2RUM7_HUMAN
137,A4D0W4_HUMAN
138,A4IF54_HUMAN
139,A5PL27_HUMAN
140,A5PLL0_HUMAN
141,A5PLM0_HUMAN
142,A6H8L5_HUMAN
143,A6XNE1_HUMAN
144,A8JZZ8_HUMAN
145,A8K0B6_HUMAN
146,A8K0S7_HUMAN
147,A8K432_HUMAN
148,A8K466_HUMAN
149,A8K6A7_HUMAN
150,A8K8H0_HUMAN
151,A8YXX4_HUMAN
152,A9Z1W1_HUMAN
153,AASS_HUMAN
154,ABCA1_HUMAN
155,ABCC8_HUMAN
156,ABCD1_HUMAN
157,ABHD5_HUMAN
158,ACAD8_HUMAN
159,ACDSB_HUMAN
160,ADA_HUMAN
161,ADT1_HUMAN
162,AGAL_HUMAN
163,AK1D1_HUMAN
164,AL4A1_HUMAN
165,ALDOA_HUMAN
166,ALG2_HUMAN
167,ALG3_HUMAN
168,ALG6_HUMAN
169,ALG8_HUMAN
170,ALG9_HUMAN
171,AMNLS_HUMAN
172,AMPD1_HUMAN
173,ANKH_HUMAN
174,ANO5_HUMAN
175,AP2S1_HUMAN
176,APOA5_HUMAN
177,APOB_HUMAN
178,APOE_HUMAN
179,APTX_HUMAN
180,APT_HUMAN
181,ARGI1_HUMAN
182,ARLY_HUMAN
183,ASAH1_HUMAN
184,ASPG_HUMAN
185,ATM_HUMAN
186,ATN1_HUMAN
187,ATP7A_HUMAN
188,AUHM_HUMAN
189,B0YJ76_HUMAN
190,B0ZBD0_HUMAN
191,B2R659_HUMAN
192,B2R761_HUMAN
193,B2RAQ8_HUMAN
194,B2RCZ7_HUMAN
195,B2RDU6_HUMAN
196,B2RUU2_HUMAN
197,B3GL2_HUMAN
198,B3GLT_HUMAN
199,B3KP64_HUMAN
200,B3KQH0_HUMAN
201,B3KSP2_HUMAN
202,B3KSR6_HUMAN
203,B3KTT6_HUMAN
204,B3KUD4_HUMAN
205,B3KW64_HUMAN
206,B4DDN8_HUMAN
207,B4DDQ8_HUMAN
208,B4DEQ0_HUMAN
209,B4DFF3_HUMAN
210,B4DH54_HUMAN
211,B4DII4_HUMAN
212,B4DIW4_HUMAN
213,B4DJ97_HUMAN
214,B4DJF0_HUMAN
215,B4DM58_HUMAN
216,B4DMY6_HUMAN
217,B4DP62_HUMAN
218,B4DPF4_HUMAN
219,B4DRW0_HUMAN
220,B4DSJ0_HUMAN
221,B4DUH2_HUMAN
222,B4DV50_HUMAN
223,B4DW50_HUMAN
224,B4DYI6_HUMAN
225,B4E0L7_HUMAN
226,B4E0Z4_HUMAN
227,B4E2N3_HUMAN
228,B4E2W4_HUMAN
229,B4E324_HUMAN
230,B4E3K7_HUMAN
231,B4GA1_HUMAN
232,B5MCV2_HUMAN
233,B5MDC5_HUMAN
234,B7XCW9_HUMAN
235,B7Z2D6_HUMAN
236,B7Z301_HUMAN
237,B7Z6C2_HUMAN
238,B7Z6Q5_HUMAN
239,B7Z6S9_HUMAN
240,B7Z7F2_HUMAN
241,B7Z7Q4_HUMAN
242,B7Z7X3_HUMAN
243,B7ZB02_HUMAN
244,B7ZB80_HUMAN
245,BCS1_HUMAN
246,BGAL_HUMAN
247,BSND_HUMAN
248,BTD_HUMAN
249,C11B2_HUMAN
250,C9J7S5_HUMAN
251,CACP_HUMAN
252,CAN3_HUMAN
253,CASR_HUMAN
254,CASS4_HUMAN
255,CATC_HUMAN
256,CBSL_HUMAN
257,CBS_HUMAN
258,CDAN1_HUMAN
259,CERU_HUMAN
260,CGL_HUMAN
261,CHKB_HUMAN
262,CHSTE_HUMAN
263,CLCKB_HUMAN
264,CLN3_HUMAN
265,CLN6_HUMAN
266,CLPP_HUMAN
267,CMC2_HUMAN
268,COG1_HUMAN
269,COG4_HUMAN
270,COG5_HUMAN
271,COG7_HUMAN
272,COG8_HUMAN
273,COQ8A_HUMAN
274,COX1_HUMAN
275,COX2_HUMAN
276,COX3_HUMAN
277,CP17A_HUMAN
278,CP21A_HUMAN
279,CP27A_HUMAN
280,CPSM_HUMAN
281,CPT1A_HUMAN
282,CPT1B_HUMAN
283,CPT2_HUMAN
284,CTNS_HUMAN
285,CUBN_HUMAN
286,CYB_HUMAN
287,D2HDH_HUMAN
288,D6W5I0_HUMAN
289,D9HTE9_HUMAN
290,DAG1_HUMAN
291,DCMC_HUMAN
292,DCUP_HUMAN
293,DCXR_HUMAN
294,DDC_HUMAN
295,DGUOK_HUMAN
296,DHB3_HUMAN
297,DHB4_HUMAN
298,DHC24_HUMAN
299,DHE3_HUMAN
300,DHPR_HUMAN
301,DLDH_HUMAN
302,DNA2_HUMAN
303,DNJC5_HUMAN
304,DOLK_HUMAN
305,DOPO_HUMAN
306,DPM2_HUMAN
307,DPM3_HUMAN
308,DPOG1_HUMAN
309,DPYD_HUMAN
310,DPYS_HUMAN
311,DYR_HUMAN
312,DYSF_HUMAN
313,E5KLJ9_HUMAN
314,E5KLK0_HUMAN
315,E5KN15_HUMAN
316,E5KNU5_HUMAN
317,E5KNY5_HUMAN
318,E5KS60_HUMAN
319,E5KSL5_HUMAN
320,E5KSL6_HUMAN
321,E5KSY5_HUMAN
322,E7EM53_HUMAN
323,E7EMG0_HUMAN
324,E9KL23_HUMAN
325,E9KL44_HUMAN
326,E9KL48_HUMAN
327,E9PBP6_HUMAN
328,E9PEX6_HUMAN
329,E9PLD1_HUMAN
330,EAA3_HUMAN
331,ECHA_HUMAN
332,ECM1_HUMAN
333,ENOB_HUMAN
334,ERAL1_HUMAN
335,ETFA_HUMAN
336,ETFB_HUMAN
337,ETFD_HUMAN
338,ETHE1_HUMAN
339,F16P1_HUMAN
340,F5GWI4_HUMAN
341,F5GX71_HUMAN
342,F5H8H2_HUMAN
343,F8W7W8_HUMAN
344,FA2H_HUMAN
345,FANCM_HUMAN
346,FKRP_HUMAN
347,FKTN_HUMAN
348,FOLR1_HUMAN
349,FRDA_HUMAN
350,FTCD_HUMAN
351,FUCO_HUMAN
352,FUCT1_HUMAN
353,FUMH_HUMAN
354,G3V1K2_HUMAN
355,G6PC_HUMAN
356,G6PT1_HUMAN
357,GABT_HUMAN
358,GALK1_HUMAN
359,GAMT_HUMAN
360,GATA1_HUMAN
361,GATM_HUMAN
362,GCDH_HUMAN
363,GCH1_HUMAN
364,GDE_HUMAN
365,GGT1_HUMAN
366,GLCM_HUMAN
367,GLCNE_HUMAN
368,GLCTK_HUMAN
369,GLGB_HUMAN
370,GLNA_HUMAN
371,GLPK_HUMAN
372,GNA11_HUMAN
373,GNMT_HUMAN
374,GNPTA_HUMAN
375,GSHB_HUMAN
376,GTR1_HUMAN
377,GTR2_HUMAN
378,GYS2_HUMAN
379,H3BPB8_HUMAN
380,H3BPP3_HUMAN
381,H9EC08_HUMAN
382,HCD2_HUMAN
383,HCDH_HUMAN
384,HEM3_HUMAN
385,HEM4_HUMAN
386,HEMH_HUMAN
387,HEPC_HUMAN
388,HFE_HUMAN
389,HGD_HUMAN
390,HMGCL_HUMAN
391,HPPD_HUMAN
392,HPRT_HUMAN
393,HXK4_HUMAN
394,I3L4A9_HUMAN
395,I4AY87_HUMAN
396,IDUA_HUMAN
397,IF_HUMAN
398,IGF1_HUMAN
399,IVD_HUMAN
400,J3KNI1_HUMAN
401,J3QSS1_HUMAN
402,K2C5_HUMAN
403,KCNJ1_HUMAN
404,KIME_HUMAN
405,KITM_HUMAN
406,KPB1_HUMAN
407,KPB2_HUMAN
408,KPBB_HUMAN
409,KYNU_HUMAN
410,L2HDH_HUMAN
411,LARG1_HUMAN
412,LBR_HUMAN
413,LCAT_HUMAN
414,LDHA_HUMAN
415,LDHB_HUMAN
416,LIAS_HUMAN
417,LICH_HUMAN
418,LIPC_HUMAN
419,LMF1_HUMAN
420,LMNA_HUMAN
421,LPIN1_HUMAN
422,LPPRC_HUMAN
423,M0QYZ2_HUMAN
424,M0R0N4_HUMAN
425,MA1B1_HUMAN
426,MA2B1_HUMAN
427,MAGD2_HUMAN
428,MANBA_HUMAN
429,MCAT_HUMAN
430,MCCA_HUMAN
431,MCCB_HUMAN
432,METH_HUMAN
433,METK1_HUMAN
434,MIF_HUMAN
435,MMAC_HUMAN
436,MMAD_HUMAN
437,MMSA_HUMAN
438,MPI_HUMAN
439,MRP2_HUMAN
440,MRP6_HUMAN
441,MT3_HUMAN
442,MTHR_HUMAN
443,MTP_HUMAN
444,MTRR_HUMAN
445,MTU1_HUMAN
446,MYH2_HUMAN
447,NAGAB_HUMAN
448,NEU2_HUMAN
449,NLTP_HUMAN
450,NPC1_HUMAN
451,NPC2_HUMAN
452,NSDHL_HUMAN
453,NU1M_HUMAN
454,NU4LM_HUMAN
455,NU4M_HUMAN
456,NU5M_HUMAN
457,NU6M_HUMAN
458,OAT_HUMAN
459,OCRL_HUMAN
460,ODB2_HUMAN
461,ODBA_HUMAN
462,ODBB_HUMAN
463,OPA1_HUMAN
464,P78428_HUMAN
465,PCD15_HUMAN
466,PEO1_HUMAN
467,PFKAM_HUMAN
468,PGK1_HUMAN
469,PGLT1_HUMAN
470,PGM1_HUMAN
471,PH4H_HUMAN
472,PHKG2_HUMAN
473,PHS_HUMAN
474,PIGA_HUMAN
475,PIGM_HUMAN
476,PIGN_HUMAN
477,PLPL9_HUMAN
478,PMGT1_HUMAN
479,PMGT2_HUMAN
480,PNPO_HUMAN
481,POMT1_HUMAN
482,POMT2_HUMAN
483,PPBT_HUMAN
484,PPGB_HUMAN
485,PPT1_HUMAN
486,PROD_HUMAN
487,PRPS1_HUMAN
488,PYGL_HUMAN
489,PYGM_HUMAN
490,Q06AH7_HUMAN
491,Q08AG9_HUMAN
492,Q0ZFD6_HUMAN
493,Q13429_HUMAN
494,Q16874_HUMAN
495,Q1HB44_HUMAN
496,Q2PPL4_HUMAN
497,Q2PPL5_HUMAN
498,Q2TA70_HUMAN
499,Q2TU34_HUMAN
500,Q504W7_HUMAN
501,Q53FV7_HUMAN
502,Q53H01_HUMAN
503,Q53Y25_HUMAN
504,Q53Y41_HUMAN
505,Q53Y83_HUMAN
506,Q59EI3_HUMAN
507,Q59ET0_HUMAN
508,Q59GC5_HUMAN
509,Q59GJ6_HUMAN
510,Q59GX2_HUMAN
511,Q59HB3_HUMAN
512,Q59HG9_HUMAN
513,Q5DT03_HUMAN
514,Q5SNW7_HUMAN
515,Q5T3L8_HUMAN
516,Q5TCI8_HUMAN
517,Q5U077_HUMAN
518,Q5U743_HUMAN
519,Q5VU50_HUMAN
520,Q5VVD0_HUMAN
521,Q68D27_HUMAN
522,Q6AHX3_HUMAN
523,Q6FH62_HUMAN
524,Q6P5Q6_HUMAN
525,Q6PAU8_HUMAN
526,Q6PEK7_HUMAN
527,Q762B6_HUMAN
528,Q7GIM7_HUMAN
529,Q7GXZ4_HUMAN
530,Q7KZA3_HUMAN
531,Q7Z7Q0_HUMAN
532,Q86TM7_HUMAN
533,Q86V38_HUMAN
534,Q8IU67_HUMAN
535,Q8IUN5_HUMAN
536,Q8IZH9_HUMAN
537,Q8IZR3_HUMAN
538,Q8N8L9_HUMAN
539,Q8NHZ6_HUMAN
540,Q8WZ48_HUMAN
541,Q9H6V3_HUMAN
542,Q9H9J7_HUMAN
543,Q9NTF0_HUMAN
544,Q9NX22_HUMAN
545,Q9Y4T0_HUMAN
546,RET_HUMAN
547,RGMC_HUMAN
548,RIR2B_HUMAN
549,RL11_HUMAN
550,RL35A_HUMAN
551,RL5_HUMAN
552,RM44_HUMAN
553,RNH1_HUMAN
554,RS10_HUMAN
555,RS17_HUMAN
556,RS19_HUMAN
557,RS24_HUMAN
558,RS26_HUMAN
559,RS7_HUMAN
560,RXLT1_HUMAN
561,S12A1_HUMAN
562,S12A3_HUMAN
563,S17A5_HUMAN
564,S19A3_HUMAN
565,S22A5_HUMAN
566,S36A2_HUMAN
567,S39A4_HUMAN
568,S6A19_HUMAN
569,S6A20_HUMAN
570,SAP_HUMAN
571,SAR1B_HUMAN
572,SC5A1_HUMAN
573,SC5D_HUMAN
574,SG196_HUMAN
575,SGCA_HUMAN
576,SGCG_HUMAN
577,SIAT9_HUMAN
578,SPRE_HUMAN
579,SPYA_HUMAN
580,SUCB1_HUMAN
581,SUCHY_HUMAN
582,SUMF1_HUMAN
583,SYDM_HUMAN
584,SYHM_HUMAN
585,SYLM_HUMAN
586,T23O_HUMAN
587,TAZ_HUMAN
588,TFR2_HUMAN
589,THIL_HUMAN
590,TIM14_HUMAN
591,TOP3A_HUMAN
592,TPP1_HUMAN
593,TRFE_HUMAN
594,TTPA_HUMAN
595,TXTP_HUMAN
596,TY3H_HUMAN
597,U5YWV7_HUMAN
598,U5Z487_HUMAN
599,U5Z754_HUMAN
600,U5Z977_HUMAN
601,U5ZC31_HUMAN
602,UD11_HUMAN
603,UROM_HUMAN
604,V9HW45_HUMAN
605,V9HW60_HUMAN
606,V9HWB2_HUMAN
607,V9HWB9_HUMAN
608,V9HWE7_HUMAN
609,V9HWF4_HUMAN
610,V9HWJ1_HUMAN
611,V9HWN7_HUMAN
612,X5D8S1_HUMAN
613,X5DQP6_HUMAN
614,X5DR28_HUMAN
615,X6R390_HUMAN
616,X6R5C5_HUMAN
617,X6R8A1_HUMAN
618,YLAT1_HUMAN
