0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
10,,#202110,17-alpha-hydroxylase deficiency,,CYP17A1,Steroid 17-alpha-hydroxylase,1.14.14.19,,,Dexamethasone,DB01234,,,,,,,,,,,,,https://www.ncbi.nlm.nih.gov/pubmed/18458702#,,,,,,,,,,
11,,#202110,17-alpha-hydroxylase deficiency,,CYP17A1,Steroid 17-alpha-hydroxylase,1.14.14.19,,,Dexamethasone,DB01234,,,,,,,,,,Hypokalemia,,HP:0002900,https://www.ncbi.nlm.nih.gov/pubmed/27853336,https://www.ncbi.nlm.nih.gov/pubmed/18458702#,,,,,,,,,
12,,#202110,17-alpha-hydroxylase deficiency,,CYP17A1,Steroid 17-alpha-hydroxylase,1.14.14.19,,,Dexamethasone,DB01234,,,,,,,,,,,,,https://www.ncbi.nlm.nih.gov/pubmed/27853336,https://www.ncbi.nlm.nih.gov/pubmed/18458702#,,,,,,,,,
13,,#202110,17-alpha-hydroxylase deficiency,,CYP17A1,Steroid 17-alpha-hydroxylase,1.14.14.19,,,Dexamethasone,DB01234,,,,,,,,,,Abnormal circulating renin,,HP:0040084,https://www.ncbi.nlm.nih.gov/pubmed/27853336,https://www.ncbi.nlm.nih.gov/pubmed/18458702#,,,,,,,,,
14,,#202110,17-alpha-hydroxylase deficiency,,CYP17A1,Steroid 17-alpha-hydroxylase,1.14.14.19,,,Dexamethasone,DB01234,,,,,,,,,,,,,https://www.ncbi.nlm.nih.gov/pubmed/27853336,https://www.ncbi.nlm.nih.gov/pubmed/18458702#,,,,,,,,,
15,,#202110,17-alpha-hydroxylase deficiency,,CYP17A1,Steroid 17-alpha-hydroxylase,1.14.14.19,,,Dexamethasone,DB01234,,,,,,,,,,Hypertension,,HP:0000822,https://www.ncbi.nlm.nih.gov/pubmed/27853336,https://www.ncbi.nlm.nih.gov/pubmed/18458702#,,,,,,,,,
16,,#202110,17-alpha-hydroxylase deficiency,,CYP17A1,Steroid 17-alpha-hydroxylase,1.14.14.19,,,Dexamethasone,DB01234,,,,,,,,,,,,,https://www.ncbi.nlm.nih.gov/pubmed/27853336,https://www.ncbi.nlm.nih.gov/pubmed/18458702#,,,,,,,,,
17,,#202110,17-alpha-hydroxylase deficiency,,CYP17A1,Steroid 17-alpha-hydroxylase,1.14.14.19,,,Dexamethasone,DB01234,,,,,,,,,,Bone mass loss,,NA,https://www.ncbi.nlm.nih.gov/pubmed/27853336,https://www.ncbi.nlm.nih.gov/pubmed/18458702#,,,,,,,,,
18,,#202110,17-alpha-hydroxylase deficiency,,CYP17A1,Steroid 17-alpha-hydroxylase,1.14.14.19,,,Dexamethasone,DB01234,,,,,,,,,,,,,https://www.ncbi.nlm.nih.gov/pubmed/27853336,https://www.ncbi.nlm.nih.gov/pubmed/18458702#,,,,,,,,,
19,,#202110,17-alpha-hydroxylase deficiency,,CYP17A1,Steroid 17-alpha-hydroxylase,1.14.14.19,,,Testosterone,DB00624,ECO:0000352,,,,,Functional interaction,B,metabolite replacement,,Puberty and gonadal disorders,,HP:0008373,https://www.ncbi.nlm.nih.gov/pubmed/26161337#,,,,,,,,,,
20,,#202110,17-alpha-hydroxylase deficiency,,CYP17A1,Steroid 17-alpha-hydroxylase,1.14.14.19,,,Testosterone,DB00624,,,,,,,,,,,,,https://www.ncbi.nlm.nih.gov/pubmed/26161337#,,,,,,,,,,
21,,#202110,17-alpha-hydroxylase deficiency,,CYP17A1,Steroid 17-alpha-hydroxylase,1.14.14.19,,,Estrogen replacement (Estradiol),DB00783,ECO:0000352,,,,,Functional interaction,B,metabolite replacement,,Puberty and gonadal disorders,,HP:0008373,https://www.ncbi.nlm.nih.gov/pubmed/27853336,https://www.ncbi.nlm.nih.gov/pubmed/26161337#,https://www.ncbi.nlm.nih.gov/pubmed/18458702#,,,,,,,,
22,,#202110,17-alpha-hydroxylase deficiency,,CYP17A1,Steroid 17-alpha-hydroxylase,1.14.14.19,,,Estrogen replacement (Estradiol),DB00783,,,,,,,,,,,,,https://www.ncbi.nlm.nih.gov/pubmed/27853336,https://www.ncbi.nlm.nih.gov/pubmed/26161337#,https://www.ncbi.nlm.nih.gov/pubmed/18458702#,,,,,,,,
23,,#202110,17-alpha-hydroxylase deficiency,,CYP17A1,Steroid 17-alpha-hydroxylase,1.14.14.19,,,Estrogen replacement (Estradiol),DB00783,,,,,,,,,,,,,https://www.ncbi.nlm.nih.gov/pubmed/27853336,https://www.ncbi.nlm.nih.gov/pubmed/26161337#,https://www.ncbi.nlm.nih.gov/pubmed/18458702#,,,,,,,,
24,,#202110,17-alpha-hydroxylase deficiency,,CYP17A1,Steroid 17-alpha-hydroxylase,1.14.14.19,,,Estrogen replacement (Estradiol),DB00783,,,,,,,,,,,,,https://www.ncbi.nlm.nih.gov/pubmed/27853336,https://www.ncbi.nlm.nih.gov/pubmed/26161337#,https://www.ncbi.nlm.nih.gov/pubmed/18458702#,,,,,,,,
25,,#202110,17-alpha-hydroxylase deficiency,,CYP17A1,Steroid 17-alpha-hydroxylase,1.14.14.19,,,Estrogen replacement (Estradiol),DB00783,,,,,,,,,,Amenorrhea,,HP:0000141,https://www.ncbi.nlm.nih.gov/pubmed/27853336,https://www.ncbi.nlm.nih.gov/pubmed/26161337#,https://www.ncbi.nlm.nih.gov/pubmed/18458702#,,,,,,,,
26,,#202110,17-alpha-hydroxylase deficiency,,CYP17A1,Steroid 17-alpha-hydroxylase,1.14.14.19,,,Estrogen replacement (Estradiol),DB00783,,,,,,,,,,,,,https://www.ncbi.nlm.nih.gov/pubmed/27853336,https://www.ncbi.nlm.nih.gov/pubmed/26161337#,https://www.ncbi.nlm.nih.gov/pubmed/18458702#,,,,,,,,
27,,#202110,17-alpha-hydroxylase deficiency,,CYP17A1,Steroid 17-alpha-hydroxylase,1.14.14.19,,,Pioglitazone,DB01132,ECO:0007121 /ECO:0000352,,,,,Supportive,C,symptomatic therapeutic procedure,,Insulin resistance,,HP:0000855,,https://www.ncbi.nlm.nih.gov/pubmed/19755409,https://clinicaltrials.gov/ct2/show/NCT00151710,,,,,,,,
28,,#202110,17-alpha-hydroxylase deficiency,,CYP17A1,Steroid 17-alpha-hydroxylase,1.14.14.19,,,Pioglitazone,DB01132,,,,,,,,,,,,,,https://www.ncbi.nlm.nih.gov/pubmed/19755409,https://clinicaltrials.gov/ct2/show/NCT00151710,,,,,,,,
29,,#202110,17-alpha-hydroxylase deficiency,,CYP17A1,Steroid 17-alpha-hydroxylase,1.14.14.19,,,Pioglitazone,DB01132,,,,,,,,,,Hypertension,,HP:0000822,,https://www.ncbi.nlm.nih.gov/pubmed/19755409,https://clinicaltrials.gov/ct2/show/NCT00151710,,,,,,,,
30,,#202110,17-alpha-hydroxylase deficiency,,CYP17A1,Steroid 17-alpha-hydroxylase,1.14.14.19,,,Pioglitazone,DB01132,,,,,,,,,,,,,,https://www.ncbi.nlm.nih.gov/pubmed/19755409,https://clinicaltrials.gov/ct2/show/NCT00151710,,,,,,,,
31,2,# 236792,L-2-HYDROXYGLUTARIC ACIDEMIA,,L2HGDH,L-2-hydroxyglutarate dehydrogenase.,1.1.99.2,,,Riboflavin,DB00140,ECO:0000352,,,,,Direct interaction,A,activity modification of a genetically defective protein,,Cognitive impairment,,HP:0100543,https://www.ncbi.nlm.nih.gov/pubmed/22391998,,,,,,,,,,
32,,# 236792,L-2-HYDROXYGLUTARIC ACIDEMIA,,L2HGDH,L-2-hydroxyglutarate dehydrogenase.,1.1.99.2,,,Riboflavin,DB00140,,,,,,,,,,,,,https://www.ncbi.nlm.nih.gov/pubmed/22391998,,,,,,,,,,
33,,# 236792,L-2-HYDROXYGLUTARIC ACIDEMIA,,L2HGDH,L-2-hydroxyglutarate dehydrogenase.,1.1.99.2,,,Riboflavin,DB00140,,,,,,,,,,L-2-hydroxyglutaric aciduria,,HP:0040144,https://www.ncbi.nlm.nih.gov/pubmed/24321868,,,,,,,,,,
34,,# 236792,L-2-HYDROXYGLUTARIC ACIDEMIA,,L2HGDH,L-2-hydroxyglutarate dehydrogenase.,1.1.99.2,,,Riboflavin,DB00140,,,,,,,,,,,,,https://www.ncbi.nlm.nih.gov/pubmed/24321868,,,,,,,,,,
35,,# 236792,L-2-HYDROXYGLUTARIC ACIDEMIA,,L2HGDH,L-2-hydroxyglutarate dehydrogenase.,1.1.99.2,,,Riboflavin,DB00140,,,,,,,,,,Poor motor coordination,,HP:0002275,https://www.ncbi.nlm.nih.gov/pubmed/24321868,,,,,,,,,,
36,,# 236792,L-2-HYDROXYGLUTARIC ACIDEMIA,,L2HGDH,L-2-hydroxyglutarate dehydrogenase.,1.1.99.2,,,Riboflavin,DB00140,,,,,,,,,,,,,https://www.ncbi.nlm.nih.gov/pubmed/24321868,,,,,,,,,,
37,,# 236792,L-2-HYDROXYGLUTARIC ACIDEMIA,,L2HGDH,L-2-hydroxyglutarate dehydrogenase.,1.1.99.2,,,Flavin adenine dinucleotide + levocarnitine chloride.,DB03147 +DB00583,ECO:0000352,,,,,Direct interaction+Functional interaction,A+B,combination therapeutic procedure+activity modification of a genetically defective protein+functional complementation of a genetically defective protein,,defected  L-2-HGDH enzyme activity (Abnormal enzyme activity)*,,HP:0012379,https://www.ncbi.nlm.nih.gov/pubmed/18362286,https://www.ncbi.nlm.nih.gov/pubmed/22391998,,,,,,,,,
38,,# 236792,L-2-HYDROXYGLUTARIC ACIDEMIA,,L2HGDH,L-2-hydroxyglutarate dehydrogenase.,1.1.99.2,,,Flavin adenine dinucleotide + levocarnitine chloride.,DB03147 +DB00583,,,,,,,,,,,,,https://www.ncbi.nlm.nih.gov/pubmed/18362286,https://www.ncbi.nlm.nih.gov/pubmed/22391998,,,,,,,,,
39,,# 236792,L-2-HYDROXYGLUTARIC ACIDEMIA,,L2HGDH,L-2-hydroxyglutarate dehydrogenase.,1.1.99.2,,,Flavin adenine dinucleotide + levocarnitine chloride.,DB03147 +DB00583,,,,,,,,,,L-2-hydroxyglutaric aciduria,,HP:0040144,https://www.ncbi.nlm.nih.gov/pubmed/18362286,https://www.ncbi.nlm.nih.gov/pubmed/22391998,,,,,,,,,
40,,# 236792,L-2-HYDROXYGLUTARIC ACIDEMIA,,L2HGDH,L-2-hydroxyglutarate dehydrogenase.,1.1.99.2,,,Flavin adenine dinucleotide + levocarnitine chloride.,DB03147 +DB00583,,,,,,,,,,,,,https://www.ncbi.nlm.nih.gov/pubmed/18362286,https://www.ncbi.nlm.nih.gov/pubmed/22391998,,,,,,,,,
41,,# 236792,L-2-HYDROXYGLUTARIC ACIDEMIA,,L2HGDH,L-2-hydroxyglutarate dehydrogenase.,1.1.99.2,,,Flavin adenine dinucleotide + levocarnitine chloride.,DB03147 +DB00583,,,,,,,,,,Leukodystrophy,,HP:0002415,https://www.ncbi.nlm.nih.gov/pubmed/18362286,https://www.ncbi.nlm.nih.gov/pubmed/22391998,,,,,,,,,
42,,# 236792,L-2-HYDROXYGLUTARIC ACIDEMIA,,L2HGDH,L-2-hydroxyglutarate dehydrogenase.,1.1.99.2,,,Flavin adenine dinucleotide + levocarnitine chloride.,DB03147 +DB00583,,,,,,,,,,,,,https://www.ncbi.nlm.nih.gov/pubmed/18362286,https://www.ncbi.nlm.nih.gov/pubmed/22391998,,,,,,,,,
43,,# 236792,L-2-HYDROXYGLUTARIC ACIDEMIA,,L2HGDH,L-2-hydroxyglutarate dehydrogenase.,1.1.99.2,,,Flavin adenine dinucleotide + levocarnitine chloride.,DB03147 +DB00583,,,,,,,,,,dystonia,,HP:0001332,https://www.ncbi.nlm.nih.gov/pubmed/18362286,https://www.ncbi.nlm.nih.gov/pubmed/22391998,,,,,,,,,
44,,# 236792,L-2-HYDROXYGLUTARIC ACIDEMIA,,L2HGDH,L-2-hydroxyglutarate dehydrogenase.,1.1.99.2,,,Flavin adenine dinucleotide + levocarnitine chloride.,DB03147 +DB00583,,,,,,,,,,,,,https://www.ncbi.nlm.nih.gov/pubmed/18362286,https://www.ncbi.nlm.nih.gov/pubmed/22391998,,,,,,,,,
45,,# 236792,L-2-HYDROXYGLUTARIC ACIDEMIA,,L2HGDH,L-2-hydroxyglutarate dehydrogenase.,1.1.99.2,,,Flavin adenine dinucleotide + levocarnitine chloride.,DB03147 +DB00583,,,,,,,,,,Neurological impairment,,HP:0000707,https://scholar.google.com/scholar?hl=en&as_sdt=0%2C5&q=A+SUCCESSFULLY+TREATED+ADULT+PATIENT+WITH+l-2-HYDROXYGLUTARIC+ACIDURIA&btnG=,https://www.ncbi.nlm.nih.gov/pubmed/22391998,,,,,,,,,
46,,# 236792,L-2-HYDROXYGLUTARIC ACIDEMIA,,L2HGDH,L-2-hydroxyglutarate dehydrogenase.,1.1.99.2,,,Flavin adenine dinucleotide + levocarnitine chloride.,DB03147 +DB00583,,,,,,,,,,,,,https://scholar.google.com/scholar?hl=en&as_sdt=0%2C5&q=A+SUCCESSFULLY+TREATED+ADULT+PATIENT+WITH+l-2-HYDROXYGLUTARIC+ACIDURIA&btnG=,https://www.ncbi.nlm.nih.gov/pubmed/22391998,,,,,,,,,
47,,# 236792,L-2-HYDROXYGLUTARIC ACIDEMIA,,L2HGDH,L-2-hydroxyglutarate dehydrogenase.,1.1.99.2,,,FAD+Riboflavin,DB03147+DB00140,ECO:0000352,,,,,Direct interaction+Functional interaction,A+B,combination therapeutic procedure+activity modification of a genetically defective protein+functional complementation of a genetically defective protein,,Neurological impairment,,HP:0000707,https://www.ncbi.nlm.nih.gov/pubmed/26208971,https://www.ncbi.nlm.nih.gov/pubmed/18343698,https://www.ncbi.nlm.nih.gov/pubmed/22840416/,https://www.ncbi.nlm.nih.gov/pubmed/22840416,,,,,,,
48,,# 236792,L-2-HYDROXYGLUTARIC ACIDEMIA,,L2HGDH,L-2-hydroxyglutarate dehydrogenase.,1.1.99.2,,,FAD+Riboflavin,DB03147+DB00140,,,,,,,,,,,,,https://www.ncbi.nlm.nih.gov/pubmed/26208971,https://www.ncbi.nlm.nih.gov/pubmed/18343698,https://www.ncbi.nlm.nih.gov/pubmed/22840416/,https://www.ncbi.nlm.nih.gov/pubmed/22840416,,,,,,,
49,,# 236792,L-2-HYDROXYGLUTARIC ACIDEMIA,,L2HGDH,L-2-hydroxyglutarate dehydrogenase.,1.1.99.2,,,FAD+Riboflavin,DB03147+DB00140,,,,,,,,,,,,,https://www.ncbi.nlm.nih.gov/pubmed/26208971,https://www.ncbi.nlm.nih.gov/pubmed/18343698,https://www.ncbi.nlm.nih.gov/pubmed/22840416/,https://www.ncbi.nlm.nih.gov/pubmed/22840416,,,,,,,
50,,# 236792,L-2-HYDROXYGLUTARIC ACIDEMIA,,L2HGDH,L-2-hydroxyglutarate dehydrogenase.,1.1.99.2,,,FAD+Riboflavin,DB03147+DB00140,,,,,,,,,,,,,https://www.ncbi.nlm.nih.gov/pubmed/26208971,https://www.ncbi.nlm.nih.gov/pubmed/18343698,https://www.ncbi.nlm.nih.gov/pubmed/22840416/,https://www.ncbi.nlm.nih.gov/pubmed/22840416,,,,,,,
51,,# 203700,ALPERS SYNDROME,,POLG,DNA polymerase subunit gamma-1,2.7.7.7,,,Magnesium,DB14513,ECO:0000352,,,,,Symptomatic,,symptomatic therapeutic procedure,,Status epilepticus,,HP:0002133,https://www.ncbi.nlm.nih.gov/pubmed/20803213?dopt=Abstract,,,,,,,,,,
52,,# 203700,ALPERS SYNDROME,,POLG,DNA polymerase subunit gamma-1,2.7.7.7,,,Magnesium,DB14513,,,,,,,,,,,,,https://www.ncbi.nlm.nih.gov/pubmed/20803213?dopt=Abstract,,,,,,,,,,
53,,# 203700,ALPERS SYNDROME,,POLG,DNA polymerase subunit gamma-1,2.7.7.7,,"EPI-743 potently protected fibroblasts derived from Leigh syndrome (see Fig 5C for representative dose-response rescue curve for Subject 4), Alpers syndrome, and Rett syndrome patients from ferroptosis induced by GSH depletion and excess iron. EPI-743 treatment also protected additional patient-derived fibroblasts from RSL3-induced lipid oxidation and ferroptosis.","EPI-743, α-tocotrienol quinone",DB11917,ECO:0001565/ECO:0007764,,,,,Functional interaction,B,functional complementation of a genetically defective protein,,Sizures,The study was preformed on a cell line and the expected phenotypes to be corrected is frequent seizures.,HP:0001250,https://www.ncbi.nlm.nih.gov/pubmed/30921410,https://clinicaltrials.gov/ct2/show/NCT01370447,,,,,,,,,
54,,# 203700,ALPERS SYNDROME,,POLG,DNA polymerase subunit gamma-1,2.7.7.7,,,"EPI-743, α-tocotrienol quinone",DB11917,,,,,,,,,,,,,https://www.ncbi.nlm.nih.gov/pubmed/30921410,https://clinicaltrials.gov/ct2/show/NCT01370447,,,,,,,,,
55,,# 203700,ALPERS SYNDROME,,POLG,DNA polymerase subunit gamma-1,2.7.7.7,,,"EPI-743, α-tocotrienol quinone",DB11917,,,,,,,,,,,,,https://www.ncbi.nlm.nih.gov/pubmed/30921410,https://clinicaltrials.gov/ct2/show/NCT01370447,,,,,,,,,
56,,# 203700,ALPERS SYNDROME,,POLG,DNA polymerase subunit gamma-1,2.7.7.7,,,"EPI-743, α-tocotrienol quinone",DB11917,,,,,,,,,,,,,https://www.ncbi.nlm.nih.gov/pubmed/30921410,https://clinicaltrials.gov/ct2/show/NCT01370447,,,,,,,,,
57,,# 203700,ALPERS SYNDROME,,POLG,DNA polymerase subunit gamma-1,2.7.7.7,,,"EPI-743, α-tocotrienol quinone",DB11917,,,,,,,,,,,,,https://www.ncbi.nlm.nih.gov/pubmed/30921410,https://clinicaltrials.gov/ct2/show/NCT01370447,,,,,,,,,
58,,# 203700,ALPERS SYNDROME,,POLG,DNA polymerase subunit gamma-1,2.7.7.7,,,"EPI-743, α-tocotrienol quinone",DB11917,,,,,,,,,,,,,https://www.ncbi.nlm.nih.gov/pubmed/30921410,https://clinicaltrials.gov/ct2/show/NCT01370447,,,,,,,,,
59,,# 203700,ALPERS SYNDROME,,POLG,DNA polymerase subunit gamma-1,2.7.7.7,,,"EPI-743, α-tocotrienol quinone",DB11917,,,,,,,,,,,,,https://www.ncbi.nlm.nih.gov/pubmed/30921410,https://clinicaltrials.gov/ct2/show/NCT01370447,,,,,,,,,
60,,# 203700,ALPERS SYNDROME,,POLG,DNA polymerase subunit gamma-1,2.7.7.7,,,"EPI-743, α-tocotrienol quinone",DB11917,,,,,,,,,,,,,https://www.ncbi.nlm.nih.gov/pubmed/30921410,https://clinicaltrials.gov/ct2/show/NCT01370447,,,,,,,,,
61,,#615182,"Combined D,L-2-hydroxyglutaric aciduria",,SLC25A1,"Tricarboxylate transport protein, mitochondrial",P53007,,,Citrate treatment,DB09125,ECO:0000352,,,,,Functional interaction,B,metabolite replacement,,Seizures,,HP:0001250,https://www.ncbi.nlm.nih.gov/pubmed/24687295,,,,,,,,,,
62,,#615182,"Combined D,L-2-hydroxyglutaric aciduria",,SLC25A1,"Tricarboxylate transport protein, mitochondrial",P53007,,,Citrate treatment,DB09125,,,,,,,,,,,,,https://www.ncbi.nlm.nih.gov/pubmed/24687295,,,,,,,,,,
63,,#615182,"Combined D,L-2-hydroxyglutaric aciduria",,SLC25A1,"Tricarboxylate transport protein, mitochondrial",P53007,,,Citrate treatment,DB09125,,,,,,,,,,D-2-hydroxyglutaric aciduria,,HP:0012321,https://www.ncbi.nlm.nih.gov/pubmed/24687295,,,,,,,,,,
64,,#615182,"Combined D,L-2-hydroxyglutaric aciduria",,SLC25A1,"Tricarboxylate transport protein, mitochondrial",P53007,,,Citrate treatment,DB09125,,,,,,,,,,,,,https://www.ncbi.nlm.nih.gov/pubmed/24687295,,,,,,,,,,
65,,#615182,"Combined D,L-2-hydroxyglutaric aciduria",,SLC25A1,"Tricarboxylate transport protein, mitochondrial",P53007,,,Citrate treatment,DB09125,,,,,,,,,,L-2-hydroxyglutaric aciduria,,HP:0040144,https://www.ncbi.nlm.nih.gov/pubmed/24687295,,,,,,,,,,
66,,#615182,"Combined D,L-2-hydroxyglutaric aciduria",,SLC25A1,"Tricarboxylate transport protein, mitochondrial",P53007,,,Citrate treatment,DB09125,,,,,,,,,,,,,https://www.ncbi.nlm.nih.gov/pubmed/24687295,,,,,,,,,,
67,,#615182,"Combined D,L-2-hydroxyglutaric aciduria",,SLC25A1,"Tricarboxylate transport protein, mitochondrial",P53007,,,Citrate treatment,DB09125,,,,,,,,,,Elevated circulating succinate,,HP:0020149,https://www.ncbi.nlm.nih.gov/pubmed/24687295,,,,,,,,,,
68,,#615182,"Combined D,L-2-hydroxyglutaric aciduria",,SLC25A1,"Tricarboxylate transport protein, mitochondrial",P53007,,,Citrate treatment,DB09125,,,,,,,,,,,,,https://www.ncbi.nlm.nih.gov/pubmed/24687295,,,,,,,,,,
69,,#615182,"Combined D,L-2-hydroxyglutaric aciduria",,SLC25A1,"Tricarboxylate transport protein, mitochondrial",P53007,,,Citrate treatment,DB09125,,,,,,,,,,Hypocitraturia,,HP:0012405,https://www.ncbi.nlm.nih.gov/pubmed/24687295,,,,,,,,,,
70,,#615182,"Combined D,L-2-hydroxyglutaric aciduria",,SLC25A1,"Tricarboxylate transport protein, mitochondrial",P53007,,,Citrate treatment,DB09125,,,,,,,,,,,,,https://www.ncbi.nlm.nih.gov/pubmed/24687295,,,,,,,,,,
71,3,# 300438,2-METHYL-3-HYDROXYBUTYRYL-CoA DEHYDROGENASE DEFICIENCY,Treatment attempts with isoleucine and protein restriction did not clearly alter or improve the course of the disease despite reduction in the excretion of 2-methyl-3-hydroxybutyrate and tiglylglycine. https://www.ncbi.nlm.nih.gov/pubmed/22132097. https://www.ncbi.nlm.nih.gov/pubmed/11102558,HSD17B10,3-hydroxyacyl-CoA dehydrogenase type II,1.1.1.35/1.1.1.51/1.1.1.178,,,Benzhexol,DB00376,ECO:0000352,,,,,Symptomatic,C,symptomatic therapeutic procedure,,Tremor,,HP:0001337,https://www.ncbi.nlm.nih.gov/pubmed/12555940,,,,,,,,,,
72,,# 300438,2-METHYL-3-HYDROXYBUTYRYL-CoA DEHYDROGENASE DEFICIENCY,,HSD17B10,3-hydroxyacyl-CoA dehydrogenase type II,1.1.1.35/1.1.1.51/1.1.1.178,,,Benzhexol,DB00376,,,,,,,,,,,,,https://www.ncbi.nlm.nih.gov/pubmed/12555940,,,,,,,,,,
73,,# 300438,2-METHYL-3-HYDROXYBUTYRYL-CoA DEHYDROGENASE DEFICIENCY,,HSD17B10,3-hydroxyacyl-CoA dehydrogenase type II,1.1.1.35/1.1.1.51/1.1.1.178,,,Benzhexol,DB00376,,,,,,,,,,Dystonia,,HP:0001332,https://scholar.google.com/scholar?hl=en&as_sdt=0%2C5&q=A+case+of+adult-onset+type+II+citrullinemia+in+which+oral+administration+of+L-Arginine+Granules+improved+the+patient%27s+encephalopathy+and+the+increased+level+of+serum+ammonia&btnG=,,,,,,,,,,
74,,# 300438,2-METHYL-3-HYDROXYBUTYRYL-CoA DEHYDROGENASE DEFICIENCY,,HSD17B10,3-hydroxyacyl-CoA dehydrogenase type II,1.1.1.35/1.1.1.51/1.1.1.178,,,Benzhexol,DB00376,,,,,,,,,,,,,https://scholar.google.com/scholar?hl=en&as_sdt=0%2C5&q=A+case+of+adult-onset+type+II+citrullinemia+in+which+oral+administration+of+L-Arginine+Granules+improved+the+patient%27s+encephalopathy+and+the+increased+level+of+serum+ammonia&btnG=,,,,,,,,,,
75,,# 300438,2-METHYL-3-HYDROXYBUTYRYL-CoA DEHYDROGENASE DEFICIENCY,,HSD17B10,3-hydroxyacyl-CoA dehydrogenase type II,1.1.1.35/1.1.1.51/1.1.1.178,,,Vigabatrin,DB01080,ECO:0000352,,,,,Symptomatic,C,symptomatic therapeutic procedure,,Seizures,,HP:0001250,http://www.medlink.com/scripts/mpdf/print_friendly.php?title=2-methyl-3-hydroxybutyryl-coa_dehydrogenase_deficiency&action=download&channel=public_content&entryid=19985,https://www.ncbi.nlm.nih.gov/pubmed/11102558,,,,,,,,,
